image,bbox,cx,cy,w,h,class_name,image_id,class_id,SL_P1_x,SL_P1_y,SL_P2_x,SL_P2_y,lat,long,height,time,points
bejing_view1_1207.png,0.76875 0.963125 0.1025 0.04875,0.76875,0.963125,0.1025,0.04875,building,34645,0,0.66125,0.83875,0.66125,0.82375,39.81539199847936,116.44104487674896,6,2015-06-06-6,"((287, 375), (328, 395))"
changchun_view2_139.png,0.17125 0.50125 0.0625 0.0825,0.17125,0.50125,0.0625,0.0825,building,30460,0,0.285,0.8975,0.2825,0.84,43.90385705112481,125.3092529151307,15,2017-04-02-6,"((56, 184), (81, 217))"
bejing_view2_1142.png,0.46125 0.243125 0.0525 0.05125,0.46125,0.243125,0.0525,0.05125,building,41280,0,0.40625,0.2125,0.40625,0.19375,39.91881500105438,116.42307857106655,6,2016-03-06-6,"((174, 87), (195, 107))"
bejing_view1_1149.png,0.3925 0.480625 0.075 0.03375,0.3925,0.480625,0.075,0.03375,building,34588,0,0.34375,0.42125,0.3425,0.4125,39.96702570128081,116.42307857106655,12,2015-06-06-6,"((142, 185), (172, 199))"
changsha_view1_101.png,0.48 0.60375 0.07 0.0825,0.48,0.60375,0.07,0.0825,building,33739,0,0.845,1.04,0.83,1.025,28.14850212403281,113.02219115337527,15,2015-04-14-6,"((178, 225), (206, 258))"
dalian_view1_492.png,0.80875 0.4275 0.1125 0.145,0.80875,0.4275,0.1125,0.145,building,20592,0,1.4125,0.7775,1.33,0.6425,39.01125733475089,121.63209042644364,6,2015-11-01-6,"((301, 142), (346, 200))"
bejing_view1_1177.png,0.595 0.161875 0.1125 0.05125,0.595,0.161875,0.1125,0.05125,building,34615,0,0.53125,0.1425,0.53125,0.12375,39.88435799101698,116.43206172390776,15,2015-06-06-6,"((215, 54), (260, 75))"
shanghai_view2_764.png,0.735 0.06875 0.135 0.1225,0.735,0.06875,0.135,0.1225,building,21624,0,1.3575,0.155,1.3125,0.0275,31.248327404688023,121.62109858768642,9,2017-06-06-6,"((267, 3), (321, 52))"
changsha_view1_113.png,0.25125 0.33375 0.1625 0.1475,0.25125,0.33375,0.1625,0.1475,building,33749,0,0.35,0.52,0.2875,0.45,28.24350826163617,113.02219115337527,6,2015-04-14-6,"((67, 104), (133, 163))"
shanghai_view2_590.png,0.70125 0.52 0.4025 0.445,0.70125,0.52,0.4025,0.445,building,21440,0,1.0575,0.62,1.0225,0.575,31.25600703239929,121.55821651779806,24,2017-06-06-6,"((200, 119), (361, 297))"
shanghai_view1_556.png,0.5475 0.62625 0.07 0.0925,0.5475,0.62625,0.07,0.0925,building,4274,0,0.965,1.1325,0.95,1.0325,31.18686790376216,121.54923336495686,18,2015-12-06-6,"((205, 232), (233, 269))"
shanghai_view1_581.png,0.275 0.38 0.09 0.085,0.275,0.38,0.09,0.085,building,4290,0,0.485,0.6975,0.4675,0.615,31.18686790376216,121.55821651779806,15,2015-12-06-6,"((92, 135), (128, 169))"
bejing_view1_1018.png,0.7775 0.43625 0.0475 0.0275,0.7775,0.43625,0.0475,0.0275,building,34454,0,0.67125,0.38375,0.6675,0.37375,39.891250779177824,116.39612911254297,15,2015-06-06-6,"((301, 169), (320, 180))"
dalian_view1_492.png,0.82125 0.3225 0.1375 0.155,0.82125,0.3225,0.1375,0.155,building,20592,0,1.4125,0.6,1.345,0.4725,39.01125733475089,121.63209042644364,6,2015-11-01-6,"((301, 98), (356, 160))"
shanghai_view1_508.png,0.95125 0.8325 0.0975 0.195,0.95125,0.8325,0.0975,0.195,building,4237,0,1.665,1.39,1.6425,1.3025,31.202236524310003,121.53126705927448,30,2015-12-06-6,"((361, 294), (400, 372))"
shanghai_view2_460.png,0.83125 0.355 0.0825 0.095,0.83125,0.355,0.0825,0.095,building,21305,0,1.455,0.6175,1.455,0.6,31.21760264844648,121.51330075359208,6,2017-06-06-6,"((316, 123), (349, 161))"
changchun_view1_133.png,0.58 0.09375 0.18 0.0525,0.58,0.09375,0.18,0.0525,building,17275,0,1.0825,0.19,1.0775,0.1525,43.86500997617989,125.3092529151307,12,2016-04-20-6,"((195, 27), (268, 48))"
changchun_view2_133.png,0.76625 0.31625 0.0525 0.0675,0.76625,0.31625,0.0525,0.0675,building,30457,0,1.3625,0.55,1.355,0.5025,43.86500997617989,125.3092529151307,15,2017-04-02-6,"((296, 112), (317, 140))"
shanghai_view2_120.png,0.63125 0.3675 0.0875 0.075,0.63125,0.3675,0.0875,0.075,building,21019,0,1.16,0.685,1.1475,0.625,31.294395798503785,121.38753661381531,21,2017-06-06-6,"((235, 132), (270, 162))"
shanghai_view1_132.png,0.1075 0.4625 0.215 0.16,0.1075,0.4625,0.215,0.16,building,3872,0,0.275,0.795,0.26,0.7625,31.194552526043747,121.39651976665652,27,2015-12-06-6,"((0, 153), (86, 217))"
dalian_view2_409.png,0.50625 0.1625 0.1125 0.075,0.50625,0.1625,0.1125,0.075,building,1731,0,0.865,0.3125,0.8625,0.275,38.9763481740838,121.60514096792004,30,2016-06-01-6,"((180, 50), (225, 80))"
shanghai_view1_746.png,0.47125 0.4325 0.0725 0.095,0.47125,0.4325,0.0725,0.095,building,4461,0,0.8025,0.7325,0.8025,0.6975,31.302071676625328,121.61211543484522,9,2015-12-06-6,"((174, 154), (203, 192))"
changchun_view1_147.png,0.13375 0.6025 0.2175 0.14,0.13375,0.6025,0.2175,0.14,building,17285,0,0.2725,1.0275,0.2675,0.9625,43.86500997617989,125.3182360679719,18,2016-04-20-6,"((10, 213), (97, 269))"
bejing_view1_1043.png,0.485625 0.2225 0.08375 0.06,0.485625,0.2225,0.08375,0.06,building,34479,0,0.42875,0.1975,0.425,0.18,39.78778620378514,116.40511226538416,12,2015-06-06-6,"((177, 77), (211, 101))"
shanghai_view1_708.png,0.03625 0.8275 0.0725 0.11,0.03625,0.8275,0.0725,0.11,building,4424,0,0.0825,1.4375,0.0925,1.41,31.202236524310003,121.60313228200404,21,2015-12-06-6,"((0, 309), (28, 353))"
bejing_view1_1131.png,0.653125 0.091875 0.11875 0.04625,0.653125,0.091875,0.11875,0.04625,building,34570,0,0.58,0.07875,0.57875,0.06375,39.84298670975897,116.42307857106655,18,2015-06-06-6,"((237, 27), (285, 46))"
changchun_view1_160.png,0.725 0.92125 0.11 0.0425,0.725,0.92125,0.11,0.0425,building,17295,0,1.2875,1.6275,1.285,1.59,43.85853300083607,125.3272192208131,12,2016-04-20-6,"((268, 360), (312, 377))"
bejing_view2_1194.png,0.67 0.45875 0.1 0.0675,0.67,0.45875,0.1,0.0675,building,41333,0,1.16,0.83,1.16,0.7775,40.00144111508411,116.43206172390776,9,2016-03-06-6,"((248, 170), (288, 197))"
bejing_view2_1015.png,0.399375 0.818125 0.17375 0.04875,0.399375,0.818125,0.17375,0.04875,building,41144,0,0.3975,0.71875,0.39625,0.7,39.8705703356756,116.39612911254297,15,2016-03-06-6,"((125, 317), (194, 337))"
shanghai_view2_668.png,0.1825 0.12125 0.2 0.2425,0.1825,0.12125,0.2,0.2425,building,21523,0,0.375,0.175,0.3775,0.125,31.27904216690052,121.58516597632162,24,2017-06-06-6,"((33, 0), (113, 97))"
bejing_view1_1022.png,0.776875 0.0275 0.07125 0.0475,0.776875,0.0275,0.07125,0.0475,building,34459,0,0.67375,0.0325,0.6725,0.01,39.91881500105438,116.39612911254297,6,2015-06-06-6,"((296, 1), (325, 20))"
bejing_view2_1136.png,0.411875 0.228125 0.08875 0.07375,0.411875,0.228125,0.08875,0.07375,building,41273,0,0.35375,0.20875,0.35375,0.18125,39.877464509839534,116.42307857106655,6,2016-03-06-6,"((147, 76), (182, 106))"
shanghai_view1_281.png,0.78 0.8825 0.085 0.07,0.78,0.8825,0.085,0.07,building,4036,0,1.3725,1.55,1.36,1.5075,31.18686790376216,121.45041868370372,12,2015-12-06-6,"((295, 339), (329, 367))"
shanghai_view1_434.png,0.85125 0.7925 0.1375 0.095,0.85125,0.7925,0.1375,0.095,building,4183,0,1.4175,1.3875,1.4075,1.3675,31.209919898473405,121.50431760075088,24,2015-12-06-6,"((313, 298), (368, 336))"
changchun_view2_191.png,0.70125 0.47875 0.1325 0.0725,0.70125,0.47875,0.1325,0.0725,building,30491,0,1.295,0.85,1.2825,0.8,43.87796181587564,125.34518552649548,18,2017-04-02-6,"((254, 177), (307, 206))"
shanghai_view2_657.png,0.465 0.96625 0.17 0.0675,0.465,0.96625,0.17,0.0675,building,21511,0,0.865,1.7375,0.8825,1.6675,31.194552526043747,121.58516597632162,24,2017-06-06-6,"((152, 373), (220, 400))"
changchun_view1_186.png,0.45625 0.79 0.0825 0.105,0.45625,0.79,0.0825,0.105,building,17313,0,0.7775,1.425,0.775,1.325,43.84557693918815,125.34518552649548,18,2016-04-20-6,"((166, 295), (199, 337))"
bejing_view2_1009.png,0.0575 0.2875 0.11 0.055,0.0575,0.2875,0.11,0.055,building,41137,0,0.0725,0.26,0.07375,0.235,39.82919073966802,116.39612911254297,15,2016-03-06-6,"((1, 103), (45, 125))"
bejing_view2_1108.png,0.495625 0.613125 0.05125 0.05375,0.495625,0.613125,0.05125,0.05375,building,41245,0,0.4425,0.54,0.44125,0.51875,39.96014053827807,116.41409541822536,18,2016-03-06-6,"((188, 234), (208, 256))"
bejing_view2_1167.png,0.64875 0.0925 0.11 0.095,0.64875,0.0925,0.11,0.095,building,41304,0,0.56375,0.0925,0.5525,0.06375,39.81539199847936,116.43206172390776,18,2016-03-06-6,"((237, 18), (281, 56))"
bejing_view1_1047.png,0.70125 0.13625 0.12 0.07,0.70125,0.13625,0.12,0.07,building,34483,0,0.62,0.1025,0.62,0.09375,39.81539199847936,116.40511226538416,9,2015-06-06-6,"((256, 40), (304, 68))"
bejing_view1_1146.png,0.704375 0.328125 0.11625 0.06125,0.704375,0.328125,0.11625,0.06125,building,34585,0,0.6225,0.2975,0.6225,0.2675,39.94636813226703,116.42307857106655,21,2015-06-06-6,"((258, 119), (305, 143))"
changsha_view2_11.png,0.11625 0.225 0.0725 0.065,0.11625,0.225,0.0725,0.065,building,40523,0,0.2275,0.4125,0.2275,0.38,28.188098277837017,112.97727538916932,6,2017-08-07-6,"((32, 77), (61, 103))"
changchun_view1_102.png,0.31625 0.92875 0.1025 0.0775,0.31625,0.92875,0.1025,0.0775,building,17253,0,0.54,1.635,0.535,1.585,43.84557693918815,125.2912866094483,6,2016-04-20-6,"((105, 356), (147, 387))"
shanghai_view2_615.png,0.56625 0.07375 0.2875 0.1475,0.56625,0.07375,0.2875,0.1475,building,21466,0,1.0075,0.165,0.975,0.135,31.25600703239929,121.56719967063924,24,2017-06-06-6,"((169, 0), (284, 59))"
shanghai_view2_699.png,0.75625 0.6575 0.0975 0.18,0.75625,0.6575,0.0975,0.18,building,21556,0,1.33,1.1525,1.3025,1.0375,31.32509555922753,121.59414912916282,21,2017-06-06-6,"((283, 227), (322, 299))"
changchun_view1_145.png,0.715 0.04375 0.07 0.0775,0.715,0.04375,0.07,0.0775,building,17283,0,1.2525,0.0825,1.2225,0.0625,43.8520553218367,125.3182360679719,15,2016-04-20-6,"((272, 2), (300, 33))"
shanghai_view1_556.png,0.07375 0.34875 0.0875 0.0625,0.07375,0.34875,0.0875,0.0625,building,4274,0,0.175,0.635,0.17,0.5875,31.18686790376216,121.54923336495686,24,2015-12-06-6,"((12, 127), (47, 152))"
bejing_view1_1231.png,0.364375 0.616875 0.21125 0.06125,0.364375,0.616875,0.21125,0.06125,building,34654,0,0.36,0.5375,0.36125,0.53125,39.98079394713277,116.44104487674896,15,2015-06-06-6,"((103, 234), (188, 259))"
dalian_view2_361.png,0.9575 0.745 0.085 0.11,0.9575,0.745,0.085,0.11,building,1712,0,1.66,1.32,1.6175,1.25,39.00427688024117,121.58717466223766,9,2016-06-01-6,"((366, 276), (400, 320))"
shanghai_view2_686.png,0.66 0.89375 0.05 0.0625,0.66,0.89375,0.05,0.0625,building,21542,0,1.155,1.5775,1.1375,1.515,31.22528477414182,121.59414912916282,12,2017-06-06-6,"((254, 345), (274, 370))"
changchun_view1_203.png,0.0425 0.9575 0.085 0.08,0.0425,0.9575,0.085,0.08,building,17322,0,0.06,1.6775,0.075,1.66,43.86500997617989,125.35416867933668,15,2016-04-20-6,"((0, 367), (34, 399))"
shanghai_view2_82.png,0.585 0.63 0.3 0.335,0.585,0.63,0.3,0.335,building,21681,0,1.0,0.99,0.99,0.9625,31.194552526043747,121.37855346097412,6,2017-06-06-6,"((174, 185), (294, 319))"
changchun_view2_177.png,0.56625 0.14625 0.0975 0.1275,0.56625,0.14625,0.0975,0.1275,building,30483,0,0.98,0.33,0.9725,0.275,43.87796181587564,125.33620237365427,6,2017-04-02-6,"((207, 33), (246, 84))"
shanghai_view2_605.png,0.07 0.23875 0.14 0.2525,0.07,0.23875,0.14,0.2525,building,21456,0,0.115,0.39,0.0925,0.3525,31.179182657552804,121.56719967063924,24,2017-06-06-6,"((0, 45), (56, 146))"
bejing_view2_1093.png,0.361875 0.090625 0.08875 0.04375,0.361875,0.090625,0.08875,0.04375,building,41228,0,0.33,0.0875,0.33,0.06375,39.856779908509,116.41409541822536,18,2016-03-06-6,"((127, 27), (162, 45))"
shanghai_view2_147.png,0.59625 0.79125 0.0825 0.1375,0.59625,0.79125,0.0825,0.1375,building,21045,0,1.0625,1.4275,1.03,1.31,31.30974692951097,121.39651976665652,6,2017-06-06-6,"((221, 289), (254, 344))"
bejing_view2_1054.png,0.904375 0.03875 0.10625 0.06,0.904375,0.03875,0.10625,0.06,building,41186,0,0.79,0.05,0.795,0.02,39.86367546855536,116.40511226538416,12,2016-03-06-6,"((340, 3), (383, 27))"
bejing_view2_1133.png,0.438125 0.089375 0.07625 0.14375,0.438125,0.089375,0.07625,0.14375,building,41270,0,0.3975,0.08625,0.3675,0.02375,39.856779908509,116.42307857106655,12,2016-03-06-6,"((160, 7), (190, 64))"
dalian_view2_401.png,0.6525 0.60375 0.135 0.0775,0.6525,0.60375,0.135,0.0775,building,1727,0,1.2075,1.085,1.1775,1.025,38.92045770625056,121.60514096792004,6,2016-06-01-6,"((234, 226), (288, 257))"
changchun_view1_163.png,0.52125 0.6075 0.0875 0.06,0.52125,0.6075,0.0875,0.06,building,17298,0,0.9225,1.07,0.9225,1.025,43.87796181587564,125.3272192208131,18,2016-04-20-6,"((191, 231), (226, 255))"
shanghai_view1_379.png,0.21 0.1025 0.09 0.16,0.21,0.1025,0.09,0.16,building,4136,0,0.355,0.2275,0.29,0.0925,31.171496787503298,121.48635129506847,9,2015-12-06-6,"((66, 9), (102, 73))"
bejing_view1_1116.png,0.124375 0.899375 0.07375 0.12875,0.124375,0.899375,0.07375,0.12875,building,34556,0,0.1025,0.74875,0.1025,0.7375,40.01520242615726,116.41409541822536,12,2015-06-06-6,"((35, 334), (64, 385))"
shanghai_view2_790.png,0.1325 0.96875 0.1 0.0625,0.1325,0.96875,0.1,0.0625,building,21652,0,0.2625,1.745,0.255,1.655,31.25600703239929,121.6300817405276,12,2017-06-06-6,"((33, 375), (73, 400))"
shanghai_view1_127.png,0.05 0.45375 0.1 0.1475,0.05,0.45375,0.1,0.1475,building,3866,0,0.0875,0.845,0.05,0.6925,31.15612317623464,121.39651976665652,18,2015-12-06-6,"((0, 152), (40, 211))"
shanghai_view2_399.png,0.91625 0.44 0.0975 0.09,0.91625,0.44,0.0975,0.09,building,21242,0,1.545,0.7525,1.53,0.7075,31.32509555922753,121.48635129506847,24,2017-06-06-6,"((347, 158), (386, 194))"
changchun_view2_102.png,0.35625 0.45 0.0825 0.09,0.35625,0.45,0.0825,0.09,building,30438,0,0.66,0.825,0.6475,0.725,43.84557693918815,125.2912866094483,30,2017-04-02-6,"((126, 162), (159, 198))"
changchun_view2_147.png,0.8325 0.18375 0.08 0.0675,0.8325,0.18375,0.08,0.0675,building,30467,0,1.4875,0.32,1.485,0.2775,43.86500997617989,125.3182360679719,15,2017-04-02-6,"((317, 60), (349, 87))"
shanghai_view1_508.png,0.9575 0.53625 0.085 0.0675,0.9575,0.53625,0.085,0.0675,building,4237,0,1.65,0.9625,1.645,0.9075,31.202236524310003,121.53126705927448,24,2015-12-06-6,"((366, 201), (400, 228))"
bejing_view2_1196.png,0.8275 0.46625 0.16 0.1425,0.8275,0.46625,0.16,0.1425,building,41335,0,1.4225,0.805,1.4225,0.725,40.01520242615726,116.43206172390776,21,2016-03-06-6,"((299, 158), (363, 215))"
shanghai_view1_333.png,0.47625 0.72125 0.0775 0.1175,0.47625,0.72125,0.0775,0.1175,building,4093,0,0.8375,1.305,0.7925,1.2125,31.202236524310003,121.46838498938612,9,2015-12-06-6,"((175, 265), (206, 312))"
bejing_view2_1075.png,0.684375 0.61125 0.13375 0.22,0.684375,0.61125,0.13375,0.22,building,41209,0,0.62,0.5625,0.565,0.43875,40.00832211739637,116.40511226538416,15,2016-03-06-6,"((247, 200), (300, 288))"
changchun_view2_172.png,0.18125 0.195 0.0875 0.065,0.18125,0.195,0.0875,0.065,building,30480,0,0.315,0.3475,0.3075,0.3075,43.84557693918815,125.33620237365427,12,2017-04-02-6,"((55, 65), (90, 91))"
bejing_view2_1124.png,0.52875 0.335625 0.1025 0.06125,0.52875,0.335625,0.1025,0.06125,building,41260,0,0.4625,0.295,0.455,0.26625,39.794688691421854,116.42307857106655,12,2016-03-06-6,"((191, 122), (232, 146))"
bejing_view2_1029.png,0.7325 0.379375 0.08 0.06875,0.7325,0.379375,0.08,0.06875,building,41159,0,0.64125,0.34,0.64,0.3175,39.96702570128081,116.39612911254297,18,2016-03-06-6,"((277, 138), (309, 165))"
shanghai_view1_364.png,0.84375 0.1375 0.0925 0.11,0.84375,0.1375,0.0925,0.11,building,4126,0,1.495,0.2,1.485,0.165,31.248327404688023,121.47736814222728,24,2015-12-06-6,"((319, 33), (356, 77))"
bejing_view1_1162.png,0.7125 0.01375 0.0625 0.0275,0.7125,0.01375,0.0625,0.0275,building,34600,0,0.62875,0.01375,0.62875,0.00375,39.78088302355743,116.43206172390776,15,2015-06-06-6,"((272, 0), (297, 11))"
changchun_view1_106.png,0.4075 0.5575 0.115 0.13,0.4075,0.5575,0.115,0.13,building,17257,0,0.7625,0.9625,0.7175,0.925,43.871486247861846,125.2912866094483,15,2016-04-20-6,"((140, 197), (186, 249))"
shanghai_view1_240.png,0.44625 0.22 0.0575 0.095,0.44625,0.22,0.0575,0.095,building,3992,0,0.7925,0.4075,0.775,0.3575,31.25600703239929,121.43245237802132,18,2015-12-06-6,"((167, 69), (190, 107))"
bejing_view1_1153.png,0.56875 0.48 0.0825 0.04,0.56875,0.48,0.0825,0.04,building,34592,0,0.50125,0.4175,0.50125,0.40625,39.99455941924983,116.42307857106655,18,2015-06-06-6,"((211, 184), (244, 200))"
bejing_view1_1088.png,0.82875 0.958125 0.1225 0.08375,0.82875,0.958125,0.1225,0.08375,building,34527,0,0.72375,0.8475,0.69375,0.8075,39.82229171544569,116.41409541822536,18,2015-06-06-6,"((307, 366), (356, 400))"
changchun_view1_104.png,0.36 0.84625 0.1 0.1175,0.36,0.84625,0.1,0.1175,building,17255,0,0.655,1.475,0.615,1.4375,43.85853300083607,125.2912866094483,15,2016-04-20-6,"((124, 315), (164, 362))"
shanghai_view1_187.png,0.1625 0.27875 0.06 0.1575,0.1625,0.27875,0.06,0.1575,building,3932,0,0.2925,0.4625,0.2875,0.425,31.23296627547205,121.41448607233892,18,2015-12-06-6,"((53, 80), (77, 143))"
shanghai_view1_627.png,0.5725 0.045 0.09 0.09,0.5725,0.045,0.09,0.09,building,4340,0,1.03,0.12,1.0225,0.095,31.15612317623464,121.57618282348044,15,2015-12-06-6,"((211, 0), (247, 36))"
shanghai_view1_686.png,0.50125 0.70375 0.1175 0.1225,0.50125,0.70375,0.1175,0.1225,building,4399,0,0.9,1.1875,0.8975,1.155,31.22528477414182,121.59414912916282,21,2015-12-06-6,"((177, 257), (224, 306))"
shanghai_view1_683.png,0.60375 0.28125 0.0875 0.0725,0.60375,0.28125,0.0875,0.0725,building,4396,0,1.09,0.515,1.09,0.4675,31.202236524310003,121.59414912916282,30,2015-12-06-6,"((224, 98), (259, 127))"
bejing_view2_1066.png,0.90625 0.05 0.18 0.0525,0.90625,0.05,0.18,0.0525,building,41199,0,0.79875,0.0525,0.8,0.03,39.94636813226703,116.40511226538416,12,2016-03-06-6,"((326, 9), (398, 30))"
shanghai_view2_166.png,0.415 0.7975 0.165 0.17,0.415,0.7975,0.165,0.17,building,21062,0,0.7175,1.34,0.695,1.295,31.263686035396525,121.40550291949772,15,2017-06-06-6,"((133, 285), (199, 353))"
bejing_view2_1063.png,0.775 0.779375 0.06 0.05625,0.775,0.779375,0.06,0.05625,building,41196,0,0.6725,0.685,0.675,0.6625,39.92570432368195,116.40511226538416,18,2016-03-06-6,"((298, 300), (322, 323))"
bejing_view1_1268.png,0.050625 0.3925 0.05875 0.085,0.050625,0.3925,0.05875,0.085,building,34656,0,0.03875,0.3525,0.02125,0.33375,39.96014053827807,116.45002802959014,15,2015-06-06-6,"((8, 140), (32, 174))"
shanghai_view1_62.png,0.38375 0.4675 0.0875 0.09,0.38375,0.4675,0.0875,0.09,building,4332,0,0.67,0.8325,0.695,0.7925,31.23296627547205,121.36957030813294,6,2015-12-06-6,"((136, 169), (171, 205))"
shanghai_view1_182.png,0.34 0.85125 0.085 0.1425,0.34,0.85125,0.085,0.1425,building,3927,0,0.585,1.435,0.57,1.4075,31.194552526043747,121.41448607233892,12,2015-12-06-6,"((119, 312), (153, 369))"
shanghai_view1_766.png,0.07 0.89 0.075 0.065,0.07,0.89,0.075,0.065,building,4478,0,0.1375,1.5625,0.1225,1.55,31.263686035396525,121.62109858768642,24,2015-12-06-6,"((13, 343), (43, 369))"
shanghai_view1_757.png,0.3925 0.30375 0.235 0.1625,0.3925,0.30375,0.235,0.1625,building,4469,0,0.7325,0.5,0.705,0.4525,31.194552526043747,121.62109858768642,21,2015-12-06-6,"((110, 89), (204, 154))"
dongguan_view1_52.png,0.14625 0.65375 0.0725 0.1075,0.14625,0.65375,0.0725,0.1075,building,1102,0,0.27,1.165,0.2375,1.07,22.98411559885893,113.71421630277102,6,2017-10-01-6,"((44, 240), (73, 283))"
fuzhou_view2_4.png,0.65875 0.17625 0.1175 0.1725,0.65875,0.17625,0.1175,0.1725,building,17069,0,1.1475,0.36,1.0825,0.2275,26.044479995075648,119.27587463233336,6,2017-01-21-6,"((240, 36), (287, 105))"
bejing_view1_1104.png,0.56125 0.725625 0.075 0.06625,0.56125,0.725625,0.075,0.06625,building,34544,0,0.4825,0.645,0.4825,0.60375,39.93259295311312,116.41409541822536,18,2015-06-06-6,"((209, 277), (239, 303))"
shanghai_view1_288.png,0.785 0.56 0.08 0.11,0.785,0.56,0.08,0.11,building,4043,0,1.39,1.0,1.35,0.9025,31.24064715234988,121.45041868370372,12,2015-12-06-6,"((298, 202), (330, 246))"
bejing_view1_1189.png,0.1175 0.2875 0.0625 0.105,0.1175,0.2875,0.0625,0.105,building,34628,0,0.11125,0.2675,0.10375,0.2125,39.96702570128081,116.43206172390776,12,2015-06-06-6,"((34, 93), (59, 136))"
changchun_view2_172.png,0.13875 0.045 0.1875 0.08,0.13875,0.045,0.1875,0.08,building,30480,0,0.2825,0.0925,0.2775,0.05,43.84557693918815,125.33620237365427,15,2017-04-02-6,"((18, 2), (93, 34))"
changsha_view1_108.png,0.42375 0.6575 0.0675 0.05,0.42375,0.6575,0.0675,0.05,building,33745,0,0.745,1.1625,0.7325,1.14,28.203932635361003,113.02219115337527,24,2015-04-14-6,"((156, 253), (183, 273))"
changchun_view1_106.png,0.31375 0.6425 0.0675 0.08,0.31375,0.6425,0.0675,0.08,building,17257,0,0.55,1.1375,0.53,1.1125,43.871486247861846,125.2912866094483,9,2016-04-20-6,"((111, 241), (139, 273))"
bejing_view1_1098.png,0.256875 0.14625 0.10875 0.06,0.256875,0.14625,0.10875,0.06,building,34537,0,0.1975,0.11625,0.1975,0.10125,39.891250779177824,116.41409541822536,9,2015-06-06-6,"((81, 46), (124, 70))"
bejing_view1_1011.png,0.255625 0.475 0.09625 0.0525,0.255625,0.475,0.09625,0.0525,building,34447,0,0.22125,0.41125,0.22125,0.40125,39.84298670975897,116.39612911254297,18,2015-06-06-6,"((83, 179), (121, 200))"
changchun_view1_107.png,0.71625 0.195 0.1025 0.075,0.71625,0.195,0.1025,0.075,building,17258,0,1.255,0.34,1.2675,0.3175,43.87796181587564,125.2912866094483,18,2016-04-20-6,"((266, 63), (307, 93))"
changchun_view2_21.png,0.4475 0.94375 0.07 0.0675,0.4475,0.94375,0.07,0.0675,building,30503,0,0.7825,1.6625,0.7575,1.635,43.86500997617989,125.23738769240111,15,2017-04-02-6,"((165, 364), (193, 391))"
bejing_view1_1174.png,0.521875 0.543125 0.09125 0.04875,0.521875,0.543125,0.09125,0.04875,building,34612,0,0.46875,0.47125,0.4675,0.45875,39.86367546855536,116.43206172390776,18,2015-06-06-6,"((190, 207), (227, 227))"
changsha_view1_123.png,0.45125 0.3025 0.1075 0.085,0.45125,0.3025,0.1075,0.085,building,33757,0,0.77,0.5375,0.745,0.475,28.17226157474012,113.03117430621649,6,2015-04-14-6,"((159, 104), (202, 138))"
changchun_view2_157.png,0.54875 0.7925 0.1025 0.07,0.54875,0.7925,0.1025,0.07,building,30469,0,0.96,1.4,0.9725,1.3375,43.83909785289683,125.3272192208131,27,2017-04-02-6,"((198, 303), (239, 331))"
bejing_view1_1064.png,0.8475 0.63 0.0925 0.0475,0.8475,0.63,0.0925,0.0475,building,34502,0,0.74375,0.55375,0.7425,0.53,39.93259295311312,116.40511226538416,6,2015-06-06-6,"((320, 242), (357, 261))"
changchun_view1_180.png,0.8025 0.43375 0.09 0.0775,0.8025,0.43375,0.09,0.0775,building,17311,0,1.43,0.7575,1.405,0.715,43.89738429784578,125.33620237365427,18,2016-04-20-6,"((303, 158), (339, 189))"
dongguan_view1_124.png,0.96 0.23875 0.08 0.1275,0.96,0.23875,0.08,0.1275,building,1080,0,1.665,0.44,1.6875,0.3875,23.01719158123213,113.7501489141358,6,2017-10-01-6,"((368, 70), (400, 121))"
bejing_view2_1018.png,0.054375 0.8425 0.10875 0.0925,0.054375,0.8425,0.10875,0.0925,building,41147,0,0.05875,0.75625,0.0575,0.73,39.891250779177824,116.39612911254297,15,2016-03-06-6,"((0, 318), (43, 355))"
shanghai_view2_640.png,0.0925 0.2425 0.09 0.08,0.0925,0.2425,0.09,0.08,building,21494,0,0.1625,0.4425,0.16,0.3925,31.25600703239929,121.57618282348044,27,2017-06-06-6,"((19, 81), (55, 113))"
bejing_view2_1028.png,0.2325 0.086875 0.055 0.11125,0.2325,0.086875,0.055,0.11125,building,41158,0,0.2,0.06375,0.185,0.05625,39.96014053827807,116.39612911254297,6,2016-03-06-6,"((82, 12), (104, 57))"
shanghai_view2_19.png,0.275 0.22875 0.26 0.2675,0.275,0.22875,0.26,0.2675,building,21078,0,0.56,0.345,0.55,0.3125,31.28671929523322,121.35160400245056,24,2017-06-06-6,"((58, 38), (162, 145))"
changchun_view1_205.png,0.15375 0.4725 0.0675 0.07,0.15375,0.4725,0.0675,0.07,building,17323,0,0.285,0.8425,0.285,0.8,43.87796181587564,125.35416867933668,18,2016-04-20-6,"((48, 175), (75, 203))"
shanghai_view2_512.png,0.22 0.92875 0.09 0.1125,0.22,0.92875,0.09,0.1125,building,21356,0,0.3875,1.615,0.3725,1.565,31.23296627547205,121.53126705927448,21,2017-06-06-6,"((70, 349), (106, 394))"
changchun_view2_16.png,0.7775 0.3625 0.11 0.065,0.7775,0.3625,0.11,0.065,building,30471,0,1.3475,0.655,1.3525,0.6125,43.83261806296914,125.23738769240111,15,2017-04-02-6,"((289, 132), (333, 158))"
